uid,clientID,previous_read,current_read,amount,total,status,reading_date,due_date,date_created,date_updated
WBAGN83555D842657,1FTSW2B58AE032921,5914.5,5929,14.5,1000,false,2022-11-10,2022-11-18,2024-01-21,2024-01-21
WBAHL83526D830204,WAUAFAFL6AN331242,3008.8,3023.3,14.5,1000,false,2023-09-10,2023-09-18,2024-01-21,2024-01-21
WBAHN03536D235731,WBA3X5C56FD651709,1659.5,1668.9,9.4,1000,false,2023-08-10,2023-08-18,2024-01-21,2024-01-21
WBAHN83598D746135,1FTSW2B58AE032921,6551.6,6577.8,26.2,1000,false,2023-02-10,2023-02-18,2024-01-21,2024-01-21
WBAKA83519C208358,5N1AA0NCXAN541769,6711.2,6734,22.8,1000,true,2023-08-10,2023-08-18,2024-01-21,2024-01-21
WBAKB0C59AC389065,3C63DRGL4CG140064,1980.5,1985.9,5.4,1000,false,2023-07-10,2023-07-18,2024-01-21,2024-01-21
WBAKB83569C181641,3GYFNFE38ES115604,5399.3,5409.9,10.6,1000,true,2023-04-10,2023-04-18,2024-01-21,2024-01-21
WBAKB8C59AC641346,WAUNF98P58A379476,6001.1,6010.5,9.4,1000,true,2023-03-10,2023-03-18,2024-01-21,2024-01-21
WBAKE5C56BE434957,1G6KD54Y01U158832,4836.7,4845.6,8.9,1000,false,2023-09-10,2023-09-18,2024-01-21,2024-01-21
WBAKE5C5XCJ751665,1G6DU6EA7A0909190,8801.8,8812.9,11.1,1000,false,2023-08-10,2023-08-18,2024-01-21,2024-01-21
WBAKF5C58CE827471,WBA3X5C56FD651709,1521,1542.7,21.7,1000,true,2023-02-10,2023-02-18,2024-01-21,2024-01-21
WBAKF9C55BE603709,5XYKT3A11BG697071,7152.1,7161.8,9.7,1000,false,2022-12-10,2022-12-18,2024-01-21,2024-01-21
WBAKF9C59BE389243,WAU3VAFR9CA275758,7062.8,7077,14.2,1000,true,2023-03-10,2023-03-18,2024-01-21,2024-01-21
WBAKG1C57BE229781,1G6DM8EG6A0876425,9584.7,9608.7,24,1000,false,2023-08-10,2023-08-18,2024-01-21,2024-01-21
WBAKN9C59FD939054,1FMJU1G55AE063995,8130.6,8145.5,14.9,1000,false,2023-06-10,2023-06-18,2024-01-21,2024-01-21
WBAKX6C58BC602724,3GYFNFE38ES115604,5423.7,5447.5,23.8,1000,false,2023-05-10,2023-05-18,2024-01-21,2024-01-21
WBALL5C5XDE678978,1FBAX2CM7FK689477,4059.1,4069.9,10.8,1000,true,2023-05-10,2023-05-18,2024-01-21,2024-01-21
WBALM5C51AE476801,1GYS4UKJ5FR204673,5769.9,5786,16.1,1000,false,2023-05-10,2023-05-18,2024-01-21,2024-01-21
WBALM7C56CE757894,1NXBE4EE0AZ827444,7631.1,7652.3,21.2,1000,false,2023-08-10,2023-08-18,2024-01-21,2024-01-21
WBALM7C58CE005081,1G6DU6EA7A0909190,8788.2,8801.8,13.6,1000,false,2023-07-10,2023-07-18,2024-01-21,2024-01-21
WBALW7C5XCD119535,SAJWJ2GD4F8692092,9635.5,9661.5,26,1000,true,2023-02-10,2023-02-18,2024-01-21,2024-01-21
WBALZ3C53CD369179,1FTEW1C8XFK447005,9019.3,9048.8,29.5,1000,true,2023-05-10,2023-05-18,2024-01-21,2024-01-21
WBALZ5C56CD357863,1FTSW2A57AE002486,6121.2,6143,21.8,1000,true,2023-07-10,2023-07-18,2024-01-21,2024-01-21
WBANA53544B007760,JN8AE2KP3F9275785,8708.5,8721.1,12.6,1000,true,2022-11-10,2022-11-18,2024-01-21,2024-01-21
WBANA53584B872926,5UXFB53516L118265,7628.2,7637,8.8,1000,false,2023-06-10,2023-06-18,2024-01-21,2024-01-21
WBANU53538C955428,3GYT4NEF5CG176516,1755.1,1771.2,16.1,1000,false,2023-02-10,2023-02-18,2024-01-21,2024-01-21
WBANU5C50AB991606,1B3CB3HA8AD282020,6673.4,6682.6,9.2,1000,true,2022-11-10,2022-11-18,2024-01-21,2024-01-21
WBANV13539B456240,WBXPA93465W043487,1848.6,1857.2,8.6,1000,true,2023-03-10,2023-03-18,2024-01-21,2024-01-21
WBANV1C54AB176279,JM3TB2BA7D0018677,8208.2,8235,26.8,1000,true,2023-08-10,2023-08-18,2024-01-21,2024-01-21
WBANV9C50AC828386,1FMJU1G55AE063995,1599,1610.5,11.5,1000,false,2022-11-10,2022-11-18,2024-01-21,2024-01-21
WBANW5C51AC012244,3N1AB7AP0FL342064,5749.6,5758.8,9.2,1000,false,2023-07-10,2023-07-18,2024-01-21,2024-01-21
WBAPH7C55AE287456,5N1AR2MM0FC290147,5569,5574.8,5.8,1000,false,2023-04-10,2023-04-18,2024-01-21,2024-01-21
WBAPK73539A086417,1GYS3HKJXFR749066,5822.2,5840.7,18.5,1000,true,2023-03-10,2023-03-18,2024-01-21,2024-01-21
WBAPL33519A742734,3GYFK66N33G862178,9849.7,9879.4,29.7,1000,false,2023-08-10,2023-08-18,2024-01-21,2024-01-21
WBAPL5C55BA214356,WBAVC73548K924757,3445.6,3459.7,14.1,1000,true,2023-01-10,2023-01-18,2024-01-21,2024-01-21
WBAPL5G55BN398569,1D7RV1CT7AS968127,7387.9,7413.3,25.4,1000,true,2023-03-10,2023-03-18,2024-01-21,2024-01-21
WBAPM7C52AE175533,3N1CN7AP0EL211876,3745.4,3757.3,11.9,1000,true,2023-06-10,2023-06-18,2024-01-21,2024-01-21
WBAPM7C57AA990284,1FBAX2CM7FK689477,4094.3,4120.1,25.8,1000,false,2023-08-10,2023-08-18,2024-01-21,2024-01-21
WBAPN7C50AA640430,5N1AA0NCXAN541769,6734,6745,11,1000,false,2023-09-10,2023-09-18,2024-01-21,2024-01-21
WBAPN7C51BF752903,3N1CN7AP0EL211876,3657.4,3665.2,7.8,1000,false,2022-12-10,2022-12-18,2024-01-21,2024-01-21
WBAPN7C57BA073702,JTEBU5JR3E5191328,9915.1,9941.7,26.6,1000,true,2023-07-10,2023-07-18,2024-01-21,2024-01-21
WBASN2C54CC033001,JH4DC54823C137416,6109.5,6131.5,22,1000,true,2023-06-10,2023-06-18,2024-01-21,2024-01-21
WBASN4C53CC137734,3GYT4NEF5CG176516,1771.2,1802.3,31.1,1000,true,2023-03-10,2023-03-18,2024-01-21,2024-01-21
WBASN4C56AC593806,1LNHL9DR0BG709637,9100.3,9105.9,5.6,1000,true,2023-02-10,2023-02-18,2024-01-21,2024-01-21
WBASN4C5XAC548710,4T1BD1FK9FU340529,4672.6,4703.9,31.3,1000,true,2023-02-10,2023-02-18,2024-01-21,2024-01-21
WBASP2C55BC901077,WAUPL68E24A910643,8832.1,8859.4,27.3,1000,true,2023-06-10,2023-06-18,2024-01-21,2024-01-21
WBASP2C59DC991224,JM1NC2EF8A0758739,4906,4934.3,28.3,1000,true,2023-09-10,2023-09-18,2024-01-21,2024-01-21
WBASP4C55BC140160,1FMJU1G55AE063995,8068.1,8082.7,14.6,1000,false,2023-04-10,2023-04-18,2024-01-21,2024-01-21
WBASP4C5XAC870306,1GYS3HKJXFR749066,5906.2,5925.4,19.2,1000,false,2023-07-10,2023-07-18,2024-01-21,2024-01-21
WBAUC9C52BV200742,JTEBU5JR3E5191328,9828.1,9843,14.9,1000,false,2023-01-10,2023-01-18,2024-01-21,2024-01-21
WBAUN1C53DV506007,WAUGFBFCXEN068601,9144.2,9175.5,31.3,1000,true,2023-04-10,2023-04-18,2024-01-21,2024-01-21
WBAUN7C50DV425100,JTHKD5BH3C2553004,5684.4,5705.9,21.5,1000,false,2023-09-10,2023-09-18,2024-01-21,2024-01-21
WBAUN7C54CV508012,WAUD2AFD3DN343709,1445.7,1458.5,12.8,1000,false,2023-02-10,2023-02-18,2024-01-21,2024-01-21
WBAUP7C57BV034243,5XYKT3A61FG281183,5042.4,5057.1,14.7,1000,false,2023-01-10,2023-01-18,2024-01-21,2024-01-21
WBAUP9C57DV904149,1G6DM8EG6A0876425,9407.3,9435,27,405000,true,2022-12-10,2022-12-18,2024-01-21,2024-01-21
WBAUP9C59AV316233,5XYKT3A14DG220489,6140.9,6151.1,10.2,1000,true,2023-01-10,2023-01-18,2024-01-21,2024-01-21
WBAVA33547F015844,JH4CU2F47CC548151,4200.4,4218.3,17.9,1000,true,2023-04-10,2023-04-18,2024-01-21,2024-01-21
WBAVB33586A401580,1FMJU1G55AE063995,8145.5,8161.9,16.4,1000,false,2023-07-10,2023-07-18,2024-01-21,2024-01-21
WBAVB73557F719605,3N1CN7AP0EL211876,4096.2,4117.7,21.5,1000,true,2022-11-10,2022-11-18,2024-01-21,2024-01-21
WBAVB73558V895948,3GYFK66N33G862178,9838.2,9843.3,5.1,1000,false,2023-06-10,2023-06-18,2024-01-21,2024-01-21
WBAVD53518A238764,WAUSF98K79A248767,9478.4,9494.6,16.2,1000,false,2022-11-10,2022-11-18,2024-01-21,2024-01-21
WBAVL1C56FV568370,WDDHF0EB7EB886296,7879.8,7901,21.2,1000,true,2022-11-10,2022-11-18,2024-01-21,2024-01-21
WBAVM1C52EV914829,1FBAX2CM7FK689477,3949.4,3980.8,31.4,1000,true,2022-12-10,2022-12-18,2024-01-21,2024-01-21
WBAVM5C59EV529629,2HNYD28688H455045,3973.5,3990.7,17.2,1000,true,2023-06-10,2023-06-18,2024-01-21,2024-01-21
WBAVS13568F142260,1D7RV1CT7AS968127,7357.8,7387.9,30.1,1000,true,2023-02-10,2023-02-18,2024-01-21,2024-01-21
WBAVT13506A003376,1FTEW1C8XFK447005,1491.4,1498,6.6,1000,false,2022-11-10,2022-11-18,2024-01-21,2024-01-21
WBAWB33537P044375,JN8AZ2KR2ET462006,7388.2,7408.4,20.2,1000,false,2023-02-10,2023-02-18,2024-01-21,2024-01-21
WBAWB33547P660330,JM1NC2EF8A0758739,4729,4750.6,21.6,1000,false,2023-01-10,2023-01-18,2024-01-21,2024-01-21
WBAWB73507P918852,1G4PR5SK2E4176351,6056.5,6074.5,18,1000,false,2023-03-10,2023-03-18,2024-01-21,2024-01-21
WBAWC33527P148269,WAUBGAFB1BN958280,3521.8,3548.3,26.5,1000,true,2023-08-10,2023-08-18,2024-01-21,2024-01-21
WBAWC335X8P333008,3C6JD6EP1CG131415,2502.9,2530,27.1,1000,true,2023-03-10,2023-03-18,2024-01-21,2024-01-21
WBAWV13568P076203,3N1BC1AP7AL785321,8346.9,8374.4,27.5,1000,true,2023-06-10,2023-06-18,2024-01-21,2024-01-21
WBAWV1C58AP491545,3N1BC1AP7AL785321,8413.6,8441.6,28,1000,false,2023-09-10,2023-09-18,2024-01-21,2024-01-21
WBAWV53567P028867,1C6RD6JT9CS017998,7949.3,7976,26.7,1000,true,2023-01-10,2023-01-18,2024-01-21,2024-01-21
WBAXA5C51ED802425,WBABS33463P674374,5238,5268.1,30.1,1000,false,2023-03-10,2023-03-18,2024-01-21,2024-01-21
WBAXG5C56CD735106,1B3CB3HA8AD282020,9339.3,9365.9,26.6,1000,false,2022-12-10,2022-12-18,2024-01-21,2024-01-21
WBAXG5C57DD383963,5UXWX5C52BL162397,9908.8,9921.4,12.6,1000,false,2022-12-10,2022-12-18,2024-01-21,2024-01-21
WBAYA6C55DD464732,WBAEJ13412A207966,7041.6,7059.9,18.3,1000,true,2023-07-10,2023-07-18,2024-01-21,2024-01-21
WBAYA8C55FG053568,1G4PR5SK2E4176351,6143.3,6173.4,30.1,1000,false,2023-07-10,2023-07-18,2024-01-21,2024-01-21
WBAYA8C5XFG134968,5LMJJ2J58EE745945,5194.8,5214.2,19.4,1000,true,2022-11-10,2022-11-18,2024-01-21,2024-01-21
WBAYB6C50ED973870,WAUAH94F58N136538,7625.7,7632.2,6.5,1000,true,2022-12-10,2022-12-18,2024-01-21,2024-01-21
WBAYE8C53FD662714,2G4WD582961946298,4002.1,4011.8,9.7,1000,false,2023-03-10,2023-03-18,2024-01-21,2024-01-21
WBAYF8C51DD170032,3GYFNFE38ES115604,5348.1,5378.2,30.1,1000,false,2023-01-10,2023-01-18,2024-01-21,2024-01-21
WBAYP9C57ED042317,WAUSF98K69A157229,6876.4,6904.5,28.1,1000,false,2023-09-10,2023-09-18,2024-01-21,2024-01-21
WBSBL934X5P913648,1NXBE4EE0AZ827444,7530,7538.4,8.4,1000,true,2023-02-10,2023-02-18,2024-01-21,2024-01-21
WBSWD9C56AP855653,JM1NC2EF8A0758739,4776.9,4797.4,20.5,1000,false,2023-03-10,2023-03-18,2024-01-21,2024-01-21
WBSWL9C51AP610066,WBXPA93465W043487,1821,1840.7,19.7,1000,true,2023-01-10,2023-01-18,2024-01-21,2024-01-21
WBXPC93587W928716,2HNYD28688H455045,3880.8,3909.7,28.9,1000,true,2023-03-10,2023-03-18,2024-01-21,2024-01-21
WDBSK7BA8CF188140,WAUVFAFH2DN072511,9635.9,9643,7.1,1000,false,2023-07-10,2023-07-18,2024-01-21,2024-01-21
WDBWK5EA4AF265391,2T1BURHE7FC721044,8809.5,8817.4,7.9,1000,true,2023-09-10,2023-09-18,2024-01-21,2024-01-21
WDCGG0EBXDG631382,5UXWX5C52BL162397,10109.9,10129.8,19.9,1000,true,2023-09-10,2023-09-18,2024-01-21,2024-01-21
WDCGG5GB5BF622716,JH4NA126X1T823673,8588.6,8601.7,13.1,1000,true,2023-04-10,2023-04-18,2024-01-21,2024-01-21
WDDEJ7EB9BA785689,JTHKD5BH3C2553004,5543.6,5555.1,11.5,1000,true,2023-04-10,2023-04-18,2024-01-21,2024-01-21
WDDEJ7GB4BA068436,5UXWX5C52BL162397,9961.1,9982.5,21.4,1000,true,2023-04-10,2023-04-18,2024-01-21,2024-01-21
WDDEJ7GB9AA002608,JA32U1FU6AU969954,8745.5,8767.8,22.3,1000,true,2023-05-10,2023-05-18,2024-01-21,2024-01-21
WDDEJ7GBXCA058379,WAUMGBFL6CA489784,7650.1,7662.3,12.2,1000,false,2023-08-10,2023-08-18,2024-01-21,2024-01-21
WDDGF4HB0DG992413,3N1CE2CP0FL750127,6828,6840.6,12.6,1000,true,2023-07-10,2023-07-18,2024-01-21,2024-01-21
WDDGF4HB3DG758928,WAUJC68E83A557684,6902.3,6915.2,12.9,1000,false,2022-11-10,2022-11-18,2024-01-21,2024-01-21
WDDGF4HB3EG208677,3N1CE2CP0FL750127,6840.6,6845.9,5.3,1000,false,2023-08-10,2023-08-18,2024-01-21,2024-01-21
WDDGF4HB7DF113169,3C6JD6EP1CG131415,2459.1,2465.7,6.6,1000,false,2022-12-10,2022-12-18,2024-01-21,2024-01-21
WDDHF5KB7FB507641,WAUDG98E25A142298,3395.7,3424.3,28.6,1000,true,2022-11-10,2022-11-18,2024-01-21,2024-01-21
WDDHF5KB9EA578098,WDDHF0EB7EB886296,6162.9,6193.9,31,1000,true,2023-08-10,2023-08-18,2024-01-21,2024-01-21
WDDLJ7DB6EA217896,2HNYD28688H455045,3990.7,4013.7,23,1000,true,2023-07-10,2023-07-18,2024-01-21,2024-01-21
WDDLJ9BB6FA183233,1FMJU1G55AE063995,8113.7,8130.6,16.9,1000,true,2023-05-10,2023-05-18,2024-01-21,2024-01-21
WDDUG7JB6FA975214,5N1AR2MM0FC290147,5487.4,5497.7,10.3,1000,false,2022-12-10,2022-12-18,2024-01-21,2024-01-21
WP0AB2A81CS989143,WAUD2AFD3DN343709,1473.6,1486.5,12.9,1000,false,2023-04-10,2023-04-18,2024-01-21,2024-01-21
WP0AB2A86CS629706,4T1BD1EB9EU213246,7284.6,7295.5,10.9,1000,true,2023-05-10,2023-05-18,2024-01-21,2024-01-21
WP0AB2A95FS147404,5UXWX5C52BL162397,1966.3,1990,23.7,1000,false,2022-11-10,2022-11-18,2024-01-21,2024-01-21
WP0AD2A7XEL634597,1C6RD6JT9CS017998,8002.3,8027.4,25.1,1000,false,2023-03-10,2023-03-18,2024-01-21,2024-01-21
WP1AA2A23BL659541,JN8AE2KP3F9275785,9235.4,9249.9,14.5,1000,false,2023-05-10,2023-05-18,2024-01-21,2024-01-21
WP1AB2A29FL302254,1GYS3HKJXFR749066,5797.6,5813.2,15.6,1000,true,2023-01-10,2023-01-18,2024-01-21,2024-01-21
WP1AE2A22CL273358,JH4NA12684T808965,3017.3,3042.8,25.5,1000,false,2023-01-10,2023-01-18,2024-01-21,2024-01-21
WUAGL78E56A521994,5GAKVBKD7FJ289310,8158.7,8167.3,8.6,1000,true,2023-02-10,2023-02-18,2024-01-21,2024-01-21
WUAPV54B33N642733,WAUDH94F06N676180,8565,8578.5,13.5,1000,false,2023-08-10,2023-08-18,2024-01-21,2024-01-21
WUARL48H24K205574,5GAKVBKD7FJ289310,1770.6,1797.5,26.9,1000,false,2022-11-10,2022-11-18,2024-01-21,2024-01-21
WUARL48H88K354884,JH4NA126X1T823673,8630.4,8660.1,29.7,1000,false,2023-05-10,2023-05-18,2024-01-21,2024-01-21
WUAUUAFG4BN937555,WAUNF98P58A379476,6086.9,6117.4,30.5,1000,true,2023-07-10,2023-07-18,2024-01-21,2024-01-21
WVGAV3AX2EW415713,JM3KE2BE1E0587192,5918.6,5946.9,28.3,1000,false,2023-05-10,2023-05-18,2024-01-21,2024-01-21
WVGAV3AX6DW643082,5N1AZ2MG0FN251038,3155,3186.6,31.6,1000,false,2023-02-10,2023-02-18,2024-01-21,2024-01-21
WVGAV7AX2CW885759,1FMJU1G55AE063995,7992.8,8004,11.2,1000,false,2022-12-10,2022-12-18,2024-01-21,2024-01-21
WVGAV7AX8AW039407,1FTEW1C8XFK447005,9059.3,9088.5,29.2,1000,true,2023-07-10,2023-07-18,2024-01-21,2024-01-21
WVGAV7AX9BW491030,5UXWX5C52BL162397,9997.3,10026.5,29.2,1000,false,2023-05-10,2023-05-18,2024-01-21,2024-01-21
WVGEG9BP1CD590640,WBABS33463P674374,5364.2,5385.6,21.4,1000,true,2023-08-10,2023-08-18,2024-01-21,2024-01-21
WVWAN7AN1EE073185,3C6JD6EP1CG131415,2562.5,2571,8.5,1000,false,2023-05-10,2023-05-18,2024-01-21,2024-01-21
WVWAP7AN1DE395253,4JGBB9FB4AA505935,9386.8,9395.4,8.6,1000,true,2023-01-10,2023-01-18,2024-01-21,2024-01-21
WVWAP7AN5EE607346,WBABS33463P674374,5385.6,5412.6,27,1000,true,2023-09-10,2023-09-18,2024-01-21,2024-01-21
WVWBB7AJXDW275123,KMHGC4DD4CU684277,8233.8,8264.2,30.4,1000,false,2022-12-10,2022-12-18,2024-01-21,2024-01-21
WVWED7AJ9BW616483,5NPEB4AC8BH831736,5965.5,5975.7,10.2,1000,true,2022-11-10,2022-11-18,2024-01-21,2024-01-21
WVWGU7AN8AE134443,1G4PS5SKXC4160299,8913.8,8930.9,17.1,1000,false,2023-02-10,2023-02-18,2024-01-21,2024-01-21
YV126MED8F1142605,WAUAFAFL6AN331242,2944.2,2974.9,30.7,1000,true,2023-06-10,2023-06-18,2024-01-21,2024-01-21
YV126MFC1F2513880,SCFEBBCF0BG807982,10147.2,10152.9,5.7,1000,false,2023-09-10,2023-09-18,2024-01-21,2024-01-21
YV1382MS4A2873540,WAUNF98P58A379476,5946.8,5971.8,25,1000,true,2023-01-10,2023-01-18,2024-01-21,2024-01-21
YV1612FS0E2372603,5UXFB53516L118265,7607.5,7628.2,20.7,1000,false,2023-05-10,2023-05-18,2024-01-21,2024-01-21
YV1672MS3B2967653,WBAXA5C52FD907587,2015.5,2035.7,20.2,1000,false,2023-01-10,2023-01-18,2024-01-21,2024-01-21
YV1902MC4F1521419,WAUAH94F58N136538,7632.2,7646.7,14.5,1000,false,2023-01-10,2023-01-18,2024-01-21,2024-01-21
YV1952AS3D1140848,JH4CU2F47CC548151,4148.3,4166.8,18.5,1000,true,2022-12-10,2022-12-18,2024-01-21,2024-01-21
YV426MDA3F2298152,JH4CU2F43EC280718,1733.1,1758.9,25.8,1000,false,2023-09-10,2023-09-18,2024-01-21,2024-01-21
YV440MBM3F1794517,19UYA41783A267731,7746.3,7774.8,28.5,1000,true,2023-07-10,2023-07-18,2024-01-21,2024-01-21
YV4902BZXC1446862,3N1BC1AP7AL785321,8397.4,8413.6,16.2,1000,true,2023-08-10,2023-08-18,2024-01-21,2024-01-21
YV4902DZ5C2157718,WAUMGBFL6CA489784,7488.7,7517.2,28.5,1000,true,2023-02-10,2023-02-18,2024-01-21,2024-01-21
YV4902DZ9C2261080,1G6DU6EA7A0909190,8773.8,8788.2,14.4,1000,true,2023-06-10,2023-06-18,2024-01-21,2024-01-21
YV4952CF1D1127471,3C6JR6CT8DG608215,5564.6,5582.6,18,1000,true,2023-04-10,2023-04-18,2024-01-21,2024-01-21
ZHWGU5BR7EL037801,3C63DRGL4CG140064,1485.9,1509.8,23.9,1000,false,2022-11-10,2022-11-18,2024-01-21,2024-01-21
ZHWGU5BZ6CL156243,WAU3VAFR9CA275758,7162.2,7179.6,17.4,1000,true,2023-07-10,2023-07-18,2024-01-21,2024-01-21
